Timestamp,Location_X,Location_Y,Location_Z,Velocity_X,Velocity_Y,Velocity_Z,Throttle,Brake,Steer,Gear,Frame_Index
1728949668.0787988,-45.3260383605957,0.5055949091911316,0.002041473286226392,0.013905130326747894,-8.087794303894043,-1.5497207641601562e-06,0.3612515330314636,0.0,-0.003655517939478159,1,105
1728949668.130374,-45.32538986206055,0.20371709764003754,0.0020428085699677467,0.01260874792933464,-8.078436851501465,8.869171210790228e-07,0.3618720471858978,0.0,-0.0032260839361697435,1,106
1728949668.176884,-45.324466705322266,-0.28728151321411133,0.0020446013659238815,0.011460076086223125,-8.073640823364258,1.2493132999225054e-06,0.37447094917297363,0.0,-0.0021896539255976677,1,107
1728949668.229471,-45.323768615722656,-0.7133445739746094,0.002044410677626729,0.010021575726568699,-8.081171989440918,7.581710406157072e-07,0.3724401891231537,0.0,-0.0019408827647566795,1,108
1728949668.2732751,-45.32341766357422,-0.9519839286804199,0.0020443343091756105,0.009505247697234154,-8.082880973815918,-3.623962356869015e-07,0.3576352298259735,0.0,-0.0016379806911572814,1,109
1728949668.3277872,-45.32282638549805,-1.3891911506652832,0.0020444870460778475,0.008995444513857365,-8.0735502243042,1.430511474609375e-06,0.36040839552879333,0.0,-0.001158227096311748,1,110
1728949668.3824444,-45.32229232788086,-1.8252265453338623,0.002044944791123271,0.008217559196054935,-8.077581405639648,-2.7656554379973386e-07,0.36306852102279663,0.0,-0.001010760897770524,1,111
1728949668.4284866,-45.3218994140625,-2.20247745513916,0.0020449829753488302,0.004191440995782614,-8.077492713928223,2.1314619971235516e-06,0.3693172335624695,0.0,-0.006025599781423807,1,112
1728949668.4736593,-45.32194900512695,-2.6925930976867676,0.0020438001956790686,-0.008506794460117817,-8.080425262451172,-9.584426834408077e-07,0.3685273826122284,0.0,-0.004612951073795557,1,113
1728949668.526768,-45.322200775146484,-2.997739553451538,0.0020431899465620518,-0.011850295588374138,-8.074226379394531,1.521110448265972e-06,0.37586891651153564,0.0,-0.0041249776259064674,1,114
1728949668.581839,-45.32273864746094,-3.433452606201172,0.0020420073997229338,-0.015162640251219273,-8.084166526794434,-3.957748333505151e-07,0.3745584785938263,0.0,-0.003166076261550188,1,115
1728949668.6272686,-45.32356262207031,-3.9333696365356445,0.0020426176488399506,-0.017787329852581024,-8.082748413085938,5.865097136847908e-07,0.3718157708644867,0.0,-0.0026981569826602936,1,116
1728949668.681842,-45.324153900146484,-4.23905611038208,0.0020419310312718153,-0.01879536546766758,-8.079666137695312,-2.0170211882941658e-06,0.3733973503112793,0.0,-0.0020682928152382374,1,117
1728949668.7280023,-45.325233459472656,-4.739373207092285,0.0020419310312718153,-0.020400013774633408,-8.079914093017578,-8.821486972010462e-07,0.3651452362537384,0.0,-0.0018045003525912762,1,118
